mwmon primitives:
SYNC_PERIOD= 5
 Work time: tics: 10204609604.000000 , time=: 3.644217 seconds
 Work time: tics: 10553335023.000000 , time=: 3.768752 seconds
 Work time: tics: 8784405861.000000 , time=: 3.137041 seconds
 Work time: tics: 9271481121.000000 , time=: 3.310983 seconds
 Work time: tics: 10501965943.000000 , time=: 3.750407 seconds
 Work time: tics: 10761727235.000000 , time=: 3.843172 seconds
 Work time: tics: 9310111300.000000 , time=: 3.324779 seconds
 Work time: tics: 8728218128.000000 , time=: 3.116976 seconds
 Work time: tics: 8080534903.000000 , time=: 2.885679 seconds
 Work time: tics: 10318886599.000000 , time=: 3.685027 seconds
 Work time: tics: 9721269152.000000 , time=: 3.471609 seconds
 Work time: tics: 12382272161.000000 , time=: 4.421893 seconds
 Work time: tics: 9715922748.000000 , time=: 3.469700 seconds
 Work time: tics: 9948597981.000000 , time=: 3.552792 seconds
 Work time: tics: 9354215829.000000 , time=: 3.340529 seconds
 Work time: tics: 10262456848.000000 , time=: 3.664875 seconds
 Work time: tics: 9019305610.000000 , time=: 3.220928 seconds
 Work time: tics: 10219014834.000000 , time=: 3.649361 seconds
 Work time: tics: 9288566700.000000 , time=: 3.317085 seconds
 Work time: tics: 10590960758.000000 , time=: 3.782189 seconds
 Work time: tics: 9212442050.000000 , time=: 3.289899 seconds
 Work time: tics: 9905813820.000000 , time=: 3.537513 seconds
 Work time: tics: 9653861938.000000 , time=: 3.447537 seconds
 Work time: tics: 10565490061.000000 , time=: 3.773093 seconds
 Work time: tics: 9827985811.000000 , time=: 3.509719 seconds
 Work time: tics: 8648160346.000000 , time=: 3.088386 seconds
 Work time: tics: 10596903569.000000 , time=: 3.784311 seconds
 Work time: tics: 9396974916.000000 , time=: 3.355799 seconds
 Work time: tics: 9031073870.000000 , time=: 3.225130 seconds
 Work time: tics: 10819792487.000000 , time=: 3.863908 seconds
 Work time: tics: 9902820354.000000 , time=: 3.536444 seconds
 Work time: tics: 9835843220.000000 , time=: 3.512525 seconds
 Work time: tics: 10549070980.000000 , time=: 3.767229 seconds
 Work time: tics: 8938859223.000000 , time=: 3.192199 seconds
 Work time: tics: 9214202641.000000 , time=: 3.290528 seconds
 Work time: tics: 9109365391.000000 , time=: 3.253089 seconds
 Work time: tics: 9684108203.000000 , time=: 3.458338 seconds


