pthread primitives:
SYNC_PERIOD= 5
 Work time: tics: 9914594158.000000 , time=: 3.540648 seconds
 Work time: tics: 10393827920.000000 , time=: 3.711790 seconds
 Work time: tics: 8806201096.000000 , time=: 3.144825 seconds
 Work time: tics: 9345358477.000000 , time=: 3.337366 seconds
 Work time: tics: 9265847003.000000 , time=: 3.308971 seconds
 Work time: tics: 10018675772.000000 , time=: 3.577817 seconds
 Work time: tics: 11225137966.000000 , time=: 4.008663 seconds
 Work time: tics: 9971217781.000000 , time=: 3.560869 seconds
 Work time: tics: 9186177882.000000 , time=: 3.280520 seconds
 Work time: tics: 9180543190.000000 , time=: 3.278508 seconds
 Work time: tics: 8950229288.000000 , time=: 3.196259 seconds
 Work time: tics: 9814214578.000000 , time=: 3.504801 seconds
 Work time: tics: 10378660691.000000 , time=: 3.706373 seconds
 Work time: tics: 9364425805.000000 , time=: 3.344175 seconds
 Work time: tics: 10194677843.000000 , time=: 3.640670 seconds
 Work time: tics: 8107553993.000000 , time=: 2.895328 seconds
 Work time: tics: 9664606616.000000 , time=: 3.451374 seconds
 Work time: tics: 10340725696.000000 , time=: 3.692826 seconds
 Work time: tics: 9863762349.000000 , time=: 3.522495 seconds
 Work time: tics: 9533215216.000000 , time=: 3.404452 seconds
 Work time: tics: 10062781974.000000 , time=: 3.593568 seconds
 Work time: tics: 9819657736.000000 , time=: 3.506745 seconds
 Work time: tics: 8636646879.000000 , time=: 3.084274 seconds
 Work time: tics: 8149355459.000000 , time=: 2.910255 seconds
 Work time: tics: 10663765483.000000 , time=: 3.808188 seconds
 Work time: tics: 9190136879.000000 , time=: 3.281934 seconds
 Work time: tics: 10094508438.000000 , time=: 3.604898 seconds
 Work time: tics: 8662646328.000000 , time=: 3.093559 seconds
 Work time: tics: 10166565948.000000 , time=: 3.630631 seconds
 Work time: tics: 8181073614.000000 , time=: 2.921582 seconds
 Work time: tics: 11030344255.000000 , time=: 3.939099 seconds
 Work time: tics: 9431932055.000000 , time=: 3.368283 seconds
 Work time: tics: 8831581584.000000 , time=: 3.153888 seconds
 Work time: tics: 10751778072.000000 , time=: 3.839619 seconds
 Work time: tics: 9809454823.000000 , time=: 3.503101 seconds
 Work time: tics: 9870141239.000000 , time=: 3.524773 seconds
 Work time: tics: 9194383226.000000 , time=: 3.283450 seconds
 Work time: tics: 9376280207.000000 , time=: 3.348408 seconds
 Work time: tics: 10730226080.000000 , time=: 3.831923 seconds


